step	global-lle	local-lle	lle-ratio
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894494555e+00	+2.6880462894494555e+00	+0.0000000000000000e+00
0	+2.6880463289136927e+00	+2.6880463289136927e+00	+0.0000000000000000e+00
99	-2.4072209596530186e+02	-2.2804260443942681e+01	+4.3583567104271833e+02
0	+2.6880463289254921e+00	+2.6880463289254921e+00	+0.0000000000000000e+00
99	-2.1592828345910286e+02	-2.0808789135249501e+01	+3.9023898864770672e+02
99	-1.0720181449242133e+02	-9.4522322966546213e+00	+1.9549916439153344e+02
47	-7.0869476131338560e-01	+5.7953355883930924e-01	+2.5764566403053895e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-3.2385179750833538e+02	-3.1117230598246035e+01	+5.8546913382017874e+02
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-4.1739221492205473e+01	-4.1088044932139551e+00	+7.5260833997983042e+01
99	-1.1564420880567306e+02	-1.0780381669906520e+01	+2.0972765427153308e+02
99	-1.6419743225328880e+01	-1.5136958555635798e+00	+2.9812094739530600e+01
99	-1.2515966900415151e+01	-9.2899147747089506e-01	+2.3173950845888513e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
6	+3.8839267328607729e-01	+4.4242342501124898e-01	+1.0806150345034338e-01
99	-3.8242932373685181e+02	-3.6974983221097688e+01	+6.9090868103150819e+02
0	+2.6880463288847096e+00	+2.6880463288847096e+00	+0.0000000000000000e+00
0	+2.6880463288847096e+00	+2.6880463288847096e+00	+0.0000000000000000e+00
99	-2.2234132247295611e+02	-2.1450093036634829e+01	+4.0178245887264256e+02
99	-3.4079135640695364e+02	-3.2811186488107857e+01	+6.1596033983769155e+02
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.6880463288847287e+00	+2.6880463288847287e+00	+0.0000000000000000e+00
99	-6.2920940037555852e+02	-6.1652990884968361e+01	+1.1351128189811802e+03
99	-6.2362886238291162e+02	-6.1094937085703663e+01	+1.1250678505944159e+03
99	-6.5382010981132976e+02	-6.4114061828545488e+01	+1.1794120959655686e+03
99	-3.8871691620281801e+01	-2.6192200094406650e+00	+7.2504943221682268e+01
99	-5.1642271949346787e+02	-5.0374322796759287e+01	+9.3209679339341710e+02
99	-6.5416833441466235e+02	-6.4148884288878747e+01	+1.1800389002515672e+03
99	-6.1587078976288069e+02	-6.0319129823700578e+01	+1.1111033198783603e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-7.5102996679727720e+00	-2.6273758323673757e-01	+1.4495124169472069e+01
99	-6.4170264964188266e+02	-6.2902315811600772e+01	+1.1576006676605639e+03
0	+2.6880463289412755e+00	+2.6880463289412755e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.3084871477855859e+02	-6.1816922325268365e+01	+1.1380635849065804e+03
0	+1.8087816231405833e+00	+1.8087816231405833e+00	+0.0000000000000000e+00
99	-7.4722842618405025e+01	-6.2043351092529875e+00	+1.3703701501830409e+02
0	+2.6880463287690164e+00	+2.6880463287690164e+00	+0.0000000000000000e+00
99	-6.4337682257400024e+02	-6.3069733104812528e+01	+1.1606141789383755e+03
99	-2.6466131486378100e+02	-2.5198182333790594e+01	+4.7892626505998084e+02
19	+1.3026181166627888e+00	+1.6784049321446952e+00	+7.5157363096381280e-01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.3251319134306740e+02	-1.1983369981719228e+01	+2.4105964272269637e+02
0	+2.6880463289805139e+00	+2.6880463289805139e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894950741e+00	+2.6880462894950741e+00	+0.0000000000000000e+00
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.6880463288976202e+00	+2.6880463288976202e+00	+0.0000000000000000e+00
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-9.5785208672517001e+01	-8.3105717146641869e+00	+1.7494927391570562e+02
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
0	+2.0608088404868052e+00	+2.0608088404868052e+00	+0.0000000000000000e+00
99	-1.8484214922864908e+02	-1.7216265770277396e+01	+3.3525176691674335e+02
99	-1.9444863436053453e+02	-1.8176914283465941e+01	+3.5254344015413716e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
67	-8.6783952081192561e-01	+1.2071684735191484e+00	+4.1500159886621475e+00
0	+2.6880463006618820e+00	+2.6880463006618820e+00	+0.0000000000000000e+00
0	+2.6880463289553607e+00	+2.6880463289553607e+00	+0.0000000000000000e+00
0	+2.6880463288619336e+00	+2.6880463288619336e+00	+0.0000000000000000e+00
99	-9.7205770966242781e+01	-9.2961309773196934e+00	+1.7581927997784618e+02
99	-7.6175521650972613e+01	-6.3496030125097480e+00	+1.3965183727692573e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288972845e+00	+2.6880463288972845e+00	+0.0000000000000000e+00
99	-6.8666477283560159e+06	-6.8665930785072770e+05	+1.2359976841010576e+07
0	+2.6880462891311581e+00	+2.6880462891311581e+00	+0.0000000000000000e+00
99	-6.4538986029736475e+02	-6.3271036877148987e+01	+1.1642376468404316e+03
99	-6.2548552465317971e+02	-6.1280603312730477e+01	+1.1284098426808985e+03
0	+2.6880463289010059e+00	+2.6880463289010059e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880462892792503e+00	+2.6880462892792503e+00	+0.0000000000000000e+00
99	-3.1459176414623715e+02	-3.0497941123207699e+01	+5.6818764604605894e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.0862599582418333e+01	-4.8183108056543187e+00	+1.1208857755352803e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531530950045e+00	+2.3472531530950045e+00	+0.0000000000000000e+00
0	+1.9219621940882741e+00	+1.9219621940882741e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.2174525178357274e+00	+2.2174525178357274e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
99	-6.5112832273634774e+02	-6.3844883121047275e+01	+1.1745668792306010e+03
99	-2.6494094348739439e+00	+6.9629434792863087e-01	+6.6914075656051493e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.3385815170884132e+02	-6.2117866018296645e+01	+1.1434805713810892e+03
99	-4.3059700310335000e+02	-4.1791751157747505e+01	+7.7761050389120498e+02
99	-5.1900049809362656e+01	-4.2287696895202425e+00	+9.5342560239684829e+01
0	+2.6880463287572200e+00	+2.6880463287572200e+00	+0.0000000000000000e+00
0	+2.6880462896684834e+00	+2.6880462896684834e+00	+0.0000000000000000e+00
99	-1.5086895349892055e+02	-1.3818946197304545e+01	+2.7410001460323201e+02
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
99	-6.6789731649986118e+02	-6.5521782497398632e+01	+1.2047510680049252e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.6934730030625271e+00	+4.9188799110977244e-01	+1.0370721988344599e+01
99	-6.1675963508180324e+01	-5.3835571401572464e+00	+1.1258481273604616e+02
99	-6.5384288814071726e+02	-6.4116339661484233e+01	+1.1794530969584662e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.7233075779481460e+01	-4.5950291109788397e+00	+8.5276093337005236e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462893322044e+00	+2.6880462893322044e+00	+0.0000000000000000e+00
0	+2.3472531530712502e+00	+2.3472531530712502e+00	+0.0000000000000000e+00
0	+2.6880462894237471e+00	+2.6880462894237471e+00	+0.0000000000000000e+00
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
99	-2.6361202704474420e+02	-2.5093253551886914e+01	+4.7703754698571458e+02
99	-6.3013748832264559e+02	-6.1745799679677077e+01	+1.1367833772859371e+03
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
99	-8.8130597477750658e+00	+7.9929316638518350e-02	+1.7785978128827168e+01
0	+1.3515668916706844e+00	+1.3515668916706844e+00	+0.0000000000000000e+00
99	-6.6315954171992746e+02	-6.5048005019405252e+01	+1.1962230734010445e+03
99	-3.2223464904729596e+01	-3.2949136577423683e+00	+5.7857102493974452e+01
99	-3.0178407453107246e+02	-2.9217172161691227e+01	+5.4513380473876248e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-9.1905272720574871e+01	-7.9225781194699731e+00	+1.6796538920220979e+02
99	-6.1698103934751998e+02	-6.0430154782164507e+01	+1.1131017691307109e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.2399657319354964e+02	-3.1438422027938945e+01	+5.8511630233122139e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2324267293310754e+02	-6.1056318140723263e+01	+1.1243727095847685e+03
0	+2.6880462899947761e+00	+2.6880462899947761e+00	+0.0000000000000000e+00
0	+2.6880462894140829e+00	+2.6880462894140829e+00	+0.0000000000000000e+00
99	-6.1231210575301066e+02	-5.9963261422713579e+01	+1.1046976886605942e+03
99	-6.2050541692288505e+02	-6.0782592539701007e+01	+1.1194456487663681e+03
99	-2.0651470584585437e+02	-1.9383521431997924e+01	+3.7426236882771286e+02
99	-3.1483395747847950e+01	-2.1871042833687708e+00	+5.8592582928958358e+01
0	+2.0124448116618447e+00	+2.0124448116618447e+00	+0.0000000000000000e+00
0	+1.5913534318016276e+00	+1.5913534318016276e+00	+0.0000000000000000e+00
99	-6.6275773992056622e+02	-6.5007824839469123e+01	+1.1954998301621943e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.2618304712595091e+02	-6.1350355560007600e+01	+1.1296653831318865e+03
99	-1.3063234876925651e+02	-1.2498352405047390e+01	+2.3626799272841825e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.6686214379685772e+01	-2.4006722853810629e+00	+6.8571084188609419e+01
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.0298006316345722e+02	-9.0300571637582081e+00	+1.8790001199939803e+02
99	-6.2550166672202204e+02	-6.1282217519614719e+01	+1.1284388984048146e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.7011034749542659e+02	-6.5743085596955169e+01	+1.2087345237969428e+03
99	-6.6862937582498614e+02	-6.5594988429911112e+01	+1.2060687747901500e+03
0	+2.6880462894799950e+00	+2.6880462894799950e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.8951568664059224e+01	-8.5252097397830173e+00	+1.6085271784855240e+02
99	-3.2564941347672544e+02	-3.1603706056256524e+01	+5.8809141484093789e+02
99	-9.5357362180037228e+01	-8.7516970073429370e+00	+1.7321133034538857e+02
0	+1.9068611315258108e+00	+1.9068611315258108e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
99	-6.3472535416969413e+02	-6.2204586264381931e+01	+1.1450415358106243e+03
99	-4.1135445788474989e+00	+8.5659469470276650e-01	+9.9402785471005313e+00
99	-6.4046629862308021e+02	-6.2778680709720533e+01	+1.1553752358267193e+03
0	+2.6880463288300729e+00	+2.6880463288300729e+00	+0.0000000000000000e+00
99	-5.8395740133585321e+01	-5.6290042029099041e+00	+1.0553347186135083e+02
99	-4.1694034476821417e+02	-4.0426085324233924e+01	+7.5302851888796044e+02
0	+2.6880463078565984e+00	+2.6880463078565984e+00	+0.0000000000000000e+00
99	-6.5942365805585780e+02	-6.4674416652998289e+01	+1.1894984828057190e+03
99	-6.2936963505608965e+01	-5.0257471979733825e+00	+1.1582243261527117e+02
99	-5.7517755374304116e+00	+6.9277159884447526e-01	+1.2889094272549773e+01
0	+2.6880462921213013e+00	+2.6880462921213013e+00	+0.0000000000000000e+00
99	-3.6106228503270370e+02	-3.4838279350682868e+01	+6.5244801136404169e+02
99	-6.1540873558266162e+02	-6.0272924405678673e+01	+1.1102716223539660e+03
0	+2.6880462895391526e+00	+2.6880462895391526e+00	+0.0000000000000000e+00
99	-4.2136404619288427e+01	-2.9456913093413273e+00	+7.8381426619894199e+01
99	-5.1990441525654838e+01	-5.0707656855961778e+00	+9.3839351680117318e+01
99	-3.3266291955080197e+02	-3.2305056663664182e+01	+6.0071572577427560e+02
0	+2.6880463289553607e+00	+2.6880463289553607e+00	+0.0000000000000000e+00
0	+2.3472531514654698e+00	+2.3472531514654698e+00	+0.0000000000000000e+00
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.6880460699854773e+00	+2.6880460699854773e+00	+0.0000000000000000e+00
0	+2.4810755417323844e+00	+2.4810755417323844e+00	+0.0000000000000000e+00
99	-7.5377099617492274e+00	-4.7284545405048106e-01	+1.4129729015397492e+01
99	-6.0771195944534171e+01	-5.1158843030373937e+00	+1.1131062328299356e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2040370156796246e+02	-6.0772421004208759e+01	+1.1192625611275073e+03
0	+2.5162592859543862e+00	+2.5162592859543862e+00	+0.0000000000000000e+00
99	-7.1366735091672524e+01	-5.8687243565797367e+00	+1.3099602147018558e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-3.6412685233777722e+01	-3.6399744553188280e+00	+6.5545421556917788e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
99	-6.3207829171104754e+02	-6.1939880018517265e+01	+1.1402768233850607e+03
0	+1.6376641767418258e+00	+1.6376641767418258e+00	+0.0000000000000000e+00
24	+2.4351083118864203e-01	+7.4701314692905196e-01	+1.0070046314808199e+00
99	-4.9250450987303438e+01	-3.6570959461428294e+00	+9.1186710082321213e+01
0	+2.6880463289412848e+00	+2.6880463289412848e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.4423885087905113e+00	+2.4423885087905113e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.5762011877539680e+02	-6.4494062724952201e+01	+1.1862521121008892e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
24	-7.1991481503035804e-02	+4.3625712628354563e-01	+1.0164972155731629e+00
99	-2.4102940447930627e+02	-2.2834991295343119e+01	+4.3638882636792630e+02
99	-6.1733922196352978e+01	-5.9628224091866704e+00	+1.1154219957433261e+02
99	-9.3047127436343526e+00	-7.1990146391480592e-01	+1.7169622559439095e+01
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
49	-1.4781137885473159e+00	-1.0654949453444962e-01	+2.7431285880257326e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462893322044e+00	+2.6880462893322044e+00	+0.0000000000000000e+00
99	-6.0991718702390006e+02	-5.9723769549802512e+01	+1.1003868349481950e+03
0	+2.6880462906393756e+00	+2.6880462906393756e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.3472531532360561e+00	+2.3472531532360561e+00	+0.0000000000000000e+00
99	-3.1577341758500083e+01	-2.7877870492271031e+00	+5.7579109418545961e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.0007145861894514e+02	-5.8739196709307009e+01	+1.0826645238192764e+03
99	-7.5671675480601991e+01	-7.2445623354895803e+00	+1.3685422629022483e+02
99	-3.0987718053567868e+01	-3.1106106679958625e+00	+5.5754214771144007e+01
99	-5.8742069758081198e+02	-5.7474120605493702e+01	+1.0598931539506366e+03
2	+2.1139468328773852e+00	+2.1187427904594589e+00	+9.5919151641474798e-03
7	+1.0697157746172410e+00	+1.1490340597558992e+00	+1.5863657027731648e-01
0	+2.1503686190423128e+00	+2.1503686190423128e+00	+0.0000000000000000e+00
0	+2.3472531531252314e+00	+2.3472531531252314e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-4.4516568617122822e+01	-4.3672010052240946e+00	+8.0298735223797451e+01
99	-4.8143215597497158e+02	-4.6875266444909670e+01	+8.6911377906012376e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.5506932082612468e+02	-6.4238982930024974e+01	+1.1816606757921995e+03
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.1280568196712557e+02	-6.0012619044125053e+01	+1.1055861258460011e+03
0	+2.6880463289378715e+00	+2.6880463289378715e+00	+0.0000000000000000e+00
0	+2.2198017989608974e+00	+2.2198017989608974e+00	+0.0000000000000000e+00
99	-5.3900390893723841e+02	-5.2632441741136340e+01	+9.7274293439220412e+02
99	-1.5651155022304625e+01	-1.6205275248283220e+00	+2.8061254994952606e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532309899e+00	+2.3472531532309899e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.9538287520545559e+01	-4.8255502850852494e+00	+8.9425474470920619e+01
0	+2.5824898525284006e+00	+2.5824898525284006e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462896684834e+00	+2.6880462896684834e+00	+0.0000000000000000e+00
99	-3.2804991788698095e+02	-3.1843756497282076e+01	+5.9241232277939775e+02
0	+2.3472531532364531e+00	+2.3472531532364531e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.1476233504533718e+02	-6.0208284351946219e+01	+1.1091081013867820e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.8706657153993107e+00	+1.8706657153993107e+00	+0.0000000000000000e+00
0	+2.6880463290371504e+00	+2.6880463290371504e+00	+0.0000000000000000e+00
0	+1.4392524205782744e+00	+1.4392524205782744e+00	+0.0000000000000000e+00
99	-6.1808741342107567e+02	-6.0540792189520076e+01	+1.1150932424631112e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-1.7432461806628200e+02	-1.6164512654040688e+01	+3.1632021082448261e+02
